"probeset","nProbes","EntrezID","process","specificity","coverage","robust","overall","symbol","best"
"215714_s_at",11,"6597",861,1,1,0.237830471509945,0.237830471509945,"SMARCA4",FALSE
"208382_s_at",11,"11144",804,0.909090909090909,1,0.261553112517159,0.237775556833781,"DMC1",TRUE
"204385_at",11,"8942",561,0.909090909090909,0.666666666666667,0.392279754812119,0.237745305946739,"KYNU",FALSE
"206197_at",11,"8382",741,0.818181818181818,1,0.290535266247356,0.2377106723842,"NME5",TRUE
"200067_x_at",11,"8724",255,0.545454545454545,0.666666666666667,0.653538025160653,0.23765019096751,"SNX3",FALSE
"205227_at",11,"3556",446,1,0.5,0.475231385156031,0.237615692578015,"IL1RAP",TRUE
"208143_s_at",11,"10876",389,0.454545454545455,1,0.522633820486721,0.237560827493964,"EDDM3A",FALSE
"209248_at",11,"27069",671,0.727272727272727,1,0.326519269193959,0.237468559413789,"GHITM",TRUE
"208842_s_at",11,"26003",862,1,1,0.237434087390761,0.237434087390761,"GORASP2",FALSE
"210338_s_at",11,"3312",862,1,1,0.237434087390761,0.237434087390761,"HSPA8",FALSE
"39318_at",16,"8115",446.5,0.5,1,0.474835193853184,0.237417596926592,"TCL1A",FALSE
"219913_s_at",11,"51340",805,0.909090909090909,1,0.261117190662964,0.237379264239058,"CRNKL1",TRUE
"200773_x_at",11,"5757",389.5,0.454545454545455,1,0.522198110681522,0.23736277758251,"PTMA",TRUE
"221893_s_at",11,"90956",499,0.545454545454545,1,0.435021208787854,0.237284295702466,"ADCK2",FALSE
"205669_at",11,"4685",390,0.454545454545455,1,0.521762764119243,0.237164892781474,"NCAM2",TRUE
"214850_at",11,"100170939",390,0.454545454545455,1,0.521762764119243,0.237164892781474,"LOC100170939",TRUE
"204786_s_at",11,"3455",147,0.909090909090909,0.333333333333333,0.78254457463343,0.237134719585888,"IFNAR2",TRUE
"204307_at",11,"9895",327,0.818181818181818,0.5,0.579578205483583,0.237100174970557,"TECPR2",TRUE
"219804_at",11,"79933",863,1,1,0.237038363911777,0.237038363911777,"SYNPO2L",TRUE
"205583_s_at",11,"79868",170,0.818181818181818,0.384615384615385,0.753090624532952,0.236986560167712,"ALG13",TRUE
"214509_at",11,"8354",257,0.363636363636364,1,0.651361380460187,0.236858683803704,"HIST1H3I",TRUE
"212819_at",11,"51665",448,1,0.5,0.473648600626025,0.236824300313012,"ASB1",FALSE
"208177_at",11,"6569",391,0.909090909090909,0.5,0.520893159512377,0.236769617960171,"SLC34A1",TRUE
"201330_at",11,"5917",500.5,0.545454545454545,1,0.43393410903893,0.236691332203053,"RARS",TRUE
"206182_at",11,"7693",673,0.727272727272727,1,0.325431778627949,0.236677657183963,"ZNF134",TRUE
"208801_at",11,"6731",864,1,1,0.236643299971924,0.236643299971924,"SRP72",FALSE
"204409_s_at",11,"9086",807,0.909090909090909,1,0.26024752535295,0.236588659411773,"EIF1AY",FALSE
"209178_at",11,"9785",807,0.909090909090909,1,0.26024752535295,0.236588659411773,"DHX38",TRUE
"217319_x_at",11,"1579",391.5,0.454545454545455,1,0.520458900862891,0.236572227664951,"CYP4A11",TRUE
"202650_s_at",11,"9772",744,0.818181818181818,1,0.289085009698267,0.236524098844037,"KIAA0195",TRUE
"202617_s_at",11,"4204",392,0.909090909090909,0.5,0.520025004246523,0.236375001930238,"MECP2",TRUE
"203380_x_at",11,"6430",392,0.454545454545455,1,0.520025004246523,0.236375001930238,"SRSF5",FALSE
"219889_at",11,"10023",392,0.909090909090909,0.5,0.520025004246523,0.236375001930238,"FRAT1",TRUE
"210988_s_at",11,"58497",865,1,1,0.236248894471971,0.236248894471971,"PRUNE",FALSE
"213937_s_at",11,"24140",865,1,1,0.236248894471971,0.236248894471971,"FTSJ1",FALSE
"213031_s_at",11,"84942",745,0.818181818181818,1,0.28860320134877,0.23612989201263,"WDR73",TRUE
"220189_s_at",11,"11282",745,0.818181818181818,1,0.28860320134877,0.23612989201263,"MGAT4B",TRUE
"212522_at",11,"5151",393,0.909090909090909,0.5,0.519158295906112,0.235981043593687,"PDE8A",TRUE
"203750_s_at",11,"5914",541,0.727272727272727,0.8,0.405587400324203,0.235978123824991,"RARA",TRUE
"208127_s_at",11,"9655",675,0.727272727272727,1,0.324347910009686,0.235889389097953,"SOCS5",FALSE
"214404_x_at",11,"25803",87,0.272727272727273,1,0.864917659629803,0.235886634444492,"SPDEF",FALSE
"221446_at",11,"11085",866,1,1,0.235855146314517,0.235855146314517,"ADAM30",TRUE
"209894_at",11,"3953",208,1,0.333333333333333,0.706836515356161,0.235612171785387,"LEPR",TRUE
"210548_at",11,"6368",394,0.909090909090909,0.5,0.518293032079602,0.235587741854365,"CCL23",FALSE
"211402_x_at",11,"2649",353,0.636363636363636,0.666666666666667,0.554979470202465,0.23544583584347,"NR6A1",FALSE
"209054_s_at",11,"7468",318,1,0.4,0.58834477079817,0.235337908319268,"WHSC1",TRUE
"207576_x_at",11,"5020",261,0.363636363636364,1,0.647029815222905,0.235283569171966,"OXT",TRUE
"204889_s_at",11,"9148",810.5,0.909090909090909,1,0.258732574883675,0.235211431712431,"NEURL",TRUE
"214501_s_at",11,"9555",747.5,0.818181818181818,1,0.287402190733864,0.235147246964071,"H2AFY",FALSE
"209421_at",11,"4436",677,0.727272727272727,1,0.32326765127607,0.235103746382597,"MSH2",TRUE
"210772_at",11,"2358",677,0.727272727272727,1,0.32326765127607,0.235103746382597,"FPR2",TRUE
"220554_at",11,"10864",677,0.727272727272727,1,0.32326765127607,0.235103746382597,"SLC22A7",TRUE
"211941_s_at",11,"5037",868,1,1,0.235069617646653,0.235069617646653,"PEBP1",FALSE
"211864_s_at",11,"26509",811,0.909090909090909,1,0.258516874491962,0.235015340447239,"MYOF",FALSE
"206081_at",11,"9187",677.5,0.727272727272727,1,0.322998149227326,0.2349077448926,"SLC24A1",TRUE
"209687_at",11,"6387",453,1,0.5,0.469714663949806,0.234857331974903,"CXCL12",TRUE
"203918_at",11,"5097",396,0.909090909090909,0.5,0.516566828342204,0.234803103791911,"PCDH1",TRUE
"210289_at",11,"9027",396,0.454545454545455,1,0.516566828342204,0.234803103791911,"NAT8",TRUE
"206948_at",11,"10825",869,1,1,0.234677834950575,0.234677834950575,"NEU3",TRUE
"209128_s_at",11,"9733",812,0.909090909090909,1,0.258086013034476,0.23462364821316,"SART3",FALSE
"205270_s_at",11,"3937",749,0.818181818181818,1,0.286683984717524,0.234559623859792,"LCP2",FALSE
"210447_at",11,"2747",263,0.363636363636364,1,0.644874846477204,0.234499944173529,"GLUD2",TRUE
"212538_at",11,"23348",454,1,0.5,0.468931806176556,0.234465903088278,"DOCK9",FALSE
"222226_at",11,"6290",397,0.454545454545455,1,0.5157058836283,0.234411765285591,"SAA3P",TRUE
"202985_s_at",11,"9529",870,1,1,0.234286705225658,0.234286705225658,"BAG5",TRUE
"221920_s_at",11,"51312",750,0.818181818181818,1,0.286206178076328,0.234168691153359,"SLC25A37",TRUE
"205956_x_at",11,"29893",264,0.363636363636364,1,0.643800055066409,0.23410911093324,"PSMC3IP",FALSE
"202688_at",11,"8743",641,0.909090909090909,0.75,0.343274588834894,0.234050856023791,"TNFSF10",FALSE
"211274_at",11,"6899",212,1,0.333333333333333,0.702136039444931,0.234045346481644,"TBX1",FALSE
"215419_at",11,"23217",155,0.909090909090909,0.333333333333333,0.772171309089859,0.233991305784806,"ZFR2",TRUE
"208778_s_at",11,"6950",871,1,1,0.233896227383615,0.233896227383615,"TCP1",FALSE
"40465_at",16,"9416",375.5,0.4375,1,0.53453640454092,0.233859676986653,"DDX23",FALSE
"211370_s_at",11,"5607",565,1,0.6,0.389671087181205,0.233802652308723,"MAP2K5",FALSE
"203093_s_at",11,"10469",751,0.818181818181818,1,0.285729167779534,0.233778410001437,"TIMM44",FALSE
"211267_at",11,"8820",600.5,0.636363636363636,1,0.367266223612237,0.233714869571424,"HESX1",TRUE
"218976_at",11,"56521",336,0.818181818181818,0.5,0.570942265392894,0.233567290388002,"DNAJC12",TRUE
"201403_s_at",11,"4259",872,1,1,0.233506400337976,0.233506400337976,"MGST3",TRUE
"213696_s_at",11,"112950",572,0.909090909090909,0.666666666666667,0.385147592274825,0.233422783196863,"MED8",TRUE
"204526_s_at",11,"11138",457,1,0.5,0.466591052739744,0.233295526369872,"TBC1D8",TRUE
"209380_s_at",11,"10057",337,0.818181818181818,0.5,0.569990694950572,0.233178011570689,"ABCC5",TRUE
"205240_at",11,"29899",816,0.909090909090909,1,0.256369736270417,0.23306339660947,"GPSM2",FALSE
"218475_at",11,"27037",816,0.909090909090909,1,0.256369736270417,0.23306339660947,"TRMT2A",TRUE
"221258_s_at",11,"81930",816,0.909090909090909,1,0.256369736270417,0.23306339660947,"KIF18A",TRUE
"206804_at",11,"917",753,0.818181818181818,1,0.284777530912402,0.232999798019238,"CD3G",TRUE
"213058_at",11,"23331",267,0.727272727272727,0.5,0.64058641681098,0.232940515203993,"TTC28",TRUE
"202961_s_at",11,"9551",267,0.545454545454545,0.666666666666667,0.64058641681098,0.232940515203993,"ATP5J2",TRUE
"57540_at",16,"64080",285.5,0.375,1,0.621120420344643,0.232920157629241,"RBKS",FALSE
"209658_at",11,"8881",187.5,0.636363636363636,0.5,0.731424916944955,0.232726109937031,"CDC16",FALSE
"203914_x_at",11,"3248",511,0.545454545454545,1,0.426400097080335,0.232581871134728,"HPGD",FALSE
"204607_at",11,"3158",817.5,0.909090909090909,1,0.255729079055777,0.232480980959797,"HMGCS2",TRUE
"217991_x_at",11,"23648",604,0.636363636363636,1,0.365128296893987,0.232354370750719,"SSBP3",TRUE
"217624_at",11,"11333",818,0.909090909090909,1,0.255515882621005,0.232287166019096,"PDAP1",TRUE
"218716_x_at",11,"25821",818,0.909090909090909,1,0.255515882621005,0.232287166019096,"MTO1",FALSE
"216941_s_at",11,"9014",755,0.818181818181818,1,0.283829063524724,0.232223779247502,"TAF1B",FALSE
"209391_at",11,"8818",403,0.909090909090909,0.5,0.510570264846272,0.232077393111942,"DPM2",TRUE
"200991_s_at",11,"9784",876,1,1,0.231953578453337,0.231953578453337,"SNX17",TRUE
"208627_s_at",11,"4904",876,1,1,0.231953578453337,0.231953578453337,"YBX1",FALSE
"212408_at",11,"26092",362,0.636363636363636,0.666666666666667,0.546710060809764,0.231937601555657,"TOR1AIP1",TRUE
"219433_at",11,"54880",362,0.636363636363636,0.666666666666667,0.546710060809764,0.231937601555657,"BCOR",TRUE
"205579_at",11,"3269",756,0.818181818181818,1,0.283356015085516,0.231836739615422,"HRH1",TRUE
"218759_at",11,"1856",605.5,0.636363636363636,1,0.364215856599445,0.231773726926919,"DVL2",FALSE
"213103_at",11,"90627",484,0.909090909090909,0.571428571428571,0.446043125925109,0.23171071476629,"STARD13",TRUE
"206289_at",11,"3201",404,0.454545454545455,1,0.509719314404861,0.231690597456755,"HOXA4",TRUE
"214229_at",11,"8632",341,0.818181818181818,0.5,0.566200246278166,0.231627373477431,"DNAH17",TRUE
"208675_s_at",11,"1650",877,1,1,0.231566989155915,0.231566989155915,"DDOST",FALSE
"201053_s_at",11,"9491",634,1,0.666666666666667,0.347306292226606,0.231537528151071,"PSMF1",TRUE
"203195_s_at",11,"4928",342,0.818181818181818,0.5,0.565256579201035,0.231241327854969,"NUP98",TRUE
"203150_at",11,"10244",607,0.636363636363636,1,0.363305696454916,0.231194534107674,"RABEPK",TRUE
"210826_x_at",11,"5884",878,1,1,0.231181044173988,0.231181044173988,"RAD17",FALSE
"210102_at",11,"4013",220,1,0.333333333333333,0.692828654509976,0.230942884836659,"VWA5A",FALSE
"210780_at",11,"2100",209.5,0.545454545454545,0.6,0.70507016056046,0.230750234365241,"ESR2",FALSE
"217185_s_at",11,"8882",822,0.909090909090909,1,0.253816697271772,0.230742452065247,"ZNF259",FALSE
"218906_x_at",11,"64837",406.5,0.454545454545455,1,0.507598137978675,0.230726426353943,"KLC2",TRUE
"201644_at",11,"7264",407,0.454545454545455,1,0.507174963133979,0.230534074151808,"TSTA3",FALSE
"206539_s_at",11,"66002",407,0.454545454545455,1,0.507174963133979,0.230534074151808,"CYP4F12",TRUE
"212599_at",11,"26053",579.5,0.909090909090909,0.666666666666667,0.380359245540313,0.230520754872917,"AUTS2",TRUE
"211701_s_at",11,"7216",446,0.727272727272727,0.666666666666667,0.475231385156031,0.230415217045348,"TRO",TRUE
"211359_s_at",11,"4988",880,1,1,0.230411082862976,0.230411082862976,"OPRM1",TRUE
"211960_s_at",11,"7879",880,1,1,0.230411082862976,0.230411082862976,"RAB7A",FALSE
"202402_s_at",11,"833",580,0.727272727272727,0.833333333333333,0.380042147323008,0.230328574135156,"CARS",FALSE
"222351_at",11,"5519",140,0.727272727272727,0.4,0.791735431511081,0.230323034621405,"PPP2R1B",FALSE
"219423_x_at",11,"8718",337,0.727272727272727,0.555555555555556,0.569990694950572,0.2302992706871,"TNFRSF25",TRUE
"211994_at",11,"65125",689.5,0.727272727272727,1,0.316597074820931,0.230252418051586,"WNK1",TRUE
"204310_s_at",11,"4882",465,1,0.5,0.460406008402057,0.230203004201029,"NPR2",TRUE
"214068_at",11,"146227",408,0.909090909090909,0.5,0.506329671528755,0.230149850694889,"BEAN1",TRUE
"207158_at",11,"339",345,0.818181818181818,0.5,0.562435004159595,0.230087047156198,"APOBEC1",TRUE
"201339_s_at",11,"6342",744,0.909090909090909,0.875,0.289085009698267,0.229953984987258,"SCP2",TRUE
"219688_at",11,"55212",409,0.909090909090909,0.5,0.505485788742874,0.229766267610397,"BBS7",TRUE
"201080_at",11,"8396",346,0.818181818181818,0.5,0.561497612485996,0.229703568744271,"PIP4K2B",TRUE
"205753_at",11,"1401",691,0.727272727272727,1,0.315805912014163,0.229677026919392,"CRP",FALSE
"203593_at",11,"23607",611,0.636363636363636,1,0.360889706848411,0.229657086176261,"CD2AP",TRUE
"205427_at",11,"6940",519,0.545454545454545,1,0.420747816586421,0.229498809047139,"ZNF354A",TRUE
"208925_at",11,"56650",733,0.909090909090909,0.857142857142857,0.294438285475186,0.229432430240404,"CLDND1",TRUE
"218539_at",11,"55030",410,0.909090909090909,0.5,0.504643312428303,0.229383323831047,"FBXO34",TRUE
"219769_at",11,"3619",762.5,0.818181818181818,1,0.280300359213058,0.229336657537956,"INCENP",TRUE
"207458_at",11,"78998",347,0.818181818181818,0.5,0.560561783131852,0.22932072946303,"RHPN1-AS1",TRUE
"214953_s_at",11,"351",692,0.727272727272727,1,0.315279568827473,0.229294231874526,"APP",FALSE
"210869_s_at",11,"4162",826,0.909090909090909,1,0.252128811536564,0.229208010487785,"MCAM",FALSE
"214813_at",11,"7626",826,0.909090909090909,1,0.252128811536564,0.229208010487785,"ZNF75D",FALSE
"212525_s_at",11,"3014",763,0.818181818181818,1,0.280066678172676,0.229145463959463,"H2AFX",FALSE
"208749_x_at",11,"10211",411,0.454545454545455,1,0.503802240240922,0.229001018291328,"FLOT1",TRUE
"211451_s_at",11,"3761",693,0.727272727272727,1,0.314754102879427,0.228912074821402,"KCNJ4",FALSE
"221452_s_at",11,"81853",613,0.636363636363636,1,0.359687743630324,0.228892200492024,"TMEM14B",TRUE
"219312_s_at",11,"65986",884,1,1,0.228878844896843,0.228878844896843,"ZBTB10",TRUE
"203173_s_at",11,"57020",827,0.909090909090909,1,0.251708596850669,0.228825997136972,"C16orf62",TRUE
"203327_at",11,"3416",827,0.909090909090909,1,0.251708596850669,0.228825997136972,"IDE",TRUE
"207105_s_at",11,"5296",827,0.909090909090909,1,0.251708596850669,0.228825997136972,"PIK3R2",TRUE
"222119_s_at",11,"80204",349,0.818181818181818,0.5,0.55869480097081,0.228556964033513,"FBXO11",TRUE
"202179_at",11,"642",694,0.727272727272727,1,0.314229512707962,0.228530554696699,"BLMH",TRUE
"205050_s_at",11,"23542",451,0.727272727272727,0.666666666666667,0.471284302501749,0.228501480000848,"MAPK8IP2",TRUE
"205648_at",11,"7472",885,1,1,0.228497380155348,0.228497380155348,"WNT2",TRUE
"220401_at",11,"79860",371,0.636363636363636,0.666666666666667,0.538563868824869,0.228481641319641,"FLJ21369",TRUE
"216733_s_at",11,"2628",828,0.909090909090909,1,0.251289082522585,0.228444620475077,"GATM",FALSE
"215735_s_at",11,"7249",579,1,0.6,0.380676608336903,0.228405965002142,"TSC2",TRUE
"217934_x_at",11,"10273",413,0.454545454545455,1,0.502124298890786,0.22823831767763,"STUB1",TRUE
"201489_at",11,"10105",886,1,1,0.228116551188422,0.228116551188422,"PPIF",TRUE
"209201_x_at",11,"7852",829,0.909090909090909,1,0.250870267385047,0.228063879440952,"CXCR4",FALSE
"203368_at",11,"78987",766,0.818181818181818,1,0.278668677374193,0.22800164512434,"CRELD1",TRUE
"206546_at",11,"10388",766,0.818181818181818,1,0.278668677374193,0.22800164512434,"SYCP2",TRUE
"211271_x_at",11,"5725",523,0.727272727272727,0.75,0.417949835817741,0.227972637718768,"PTBP1",FALSE
"212015_x_at",11,"5725",523,0.727272727272727,0.75,0.417949835817741,0.227972637718768,"PTBP1",FALSE
"36019_at",16,"8859",391,0.4375,1,0.520893159512377,0.227890757286665,"STK19",FALSE
"203500_at",11,"2639",414,0.909090909090909,0.5,0.501287425059302,0.227857920481501,"GCDH",FALSE
"210793_s_at",11,"4928",414,0.909090909090909,0.5,0.501287425059302,0.227857920481501,"NUP98",FALSE
"218487_at",11,"210",414,0.909090909090909,0.5,0.501287425059302,0.227857920481501,"ALAD",TRUE
"213275_x_at",11,"1508",108,0.272727272727273,1,0.835144790910846,0.227766761157503,"CTSB",TRUE
"216942_s_at",11,"965",887,1,1,0.227736356936442,0.227736356936442,"CD58",FALSE
"208807_s_at",11,"1107",830,0.909090909090909,1,0.250452150272739,0.227683772975217,"CHD3",FALSE
"201827_at",11,"6603",281,0.727272727272727,0.5,0.625800251854188,0.227563727946977,"SMARCD2",TRUE
"208538_at",11,"23520",281,0.363636363636364,1,0.625800251854188,0.227563727946977,"ANP32C",TRUE
"211583_x_at",11,"259197",281,0.545454545454545,0.666666666666667,0.625800251854188,0.227563727946977,"NCR3",FALSE
"202136_at",11,"10771",552,1,0.571428571428571,0.398213287266607,0.227550449866632,"ZMYND11",TRUE
"32402_s_at",16,"8189",299.5,0.375,1,0.606783574054695,0.227543840270511,"SYMPK",TRUE
"221226_s_at",11,"55515",352,0.818181818181818,0.5,0.555905980169414,0.227416082796579,"ASIC4",TRUE
"218629_at",11,"6608",697,0.727272727272727,1,0.312660982268928,0.227389805286493,"SMO",TRUE
"201421_s_at",11,"79084",831,0.909090909090909,1,0.250034730022284,0.227304300020258,"WDR77",TRUE
"210978_s_at",11,"8407",768,0.818181818181818,1,0.277740555862605,0.227242272978495,"TAGLN2",FALSE
"212135_s_at",11,"493",768,0.818181818181818,1,0.277740555862605,0.227242272978495,"ATP2B4",FALSE
"207396_s_at",11,"10195",484,0.636363636363636,0.8,0.446043125925109,0.227076500470965,"ALG3",TRUE
"218399_s_at",11,"55038",698,0.727272727272727,1,0.312139880631813,0.227010822277682,"CDCA4",TRUE
"218410_s_at",11,"283871",618,0.636363636363636,1,0.356700320454612,0.226991113016571,"PGP",TRUE
"208002_s_at",11,"11332",283,0.545454545454545,0.666666666666667,0.623715989348707,0.226805814308621,"ACOT7",TRUE
"214650_x_at",11,"4340",463,0.545454545454545,0.9,0.461944540357303,0.226772774357221,"MOG",FALSE
"212118_at",11,"5987",354,0.818181818181818,0.5,0.554054504418794,0.226658660898598,"TRIM27",TRUE
"219091_s_at",11,"79812",699,0.727272727272727,1,0.311619647497427,0.22663247090722,"MMRN2",TRUE
"207911_s_at",11,"9333",890,1,1,0.226599571900399,0.226599571900399,"TGM5",TRUE
"208732_at",11,"5862",833,0.909090909090909,1,0.249201975463127,0.226547250421024,"RAB2A",FALSE
"210797_s_at",11,"8638",770,0.818181818181818,1,0.276815525511273,0.226485429963769,"OASL",FALSE
"221833_at",11,"100507577",770,0.818181818181818,1,0.276815525511273,0.226485429963769,"LOC100507577",TRUE
"219524_s_at",11,"79133",527,0.727272727272727,0.75,0.415170461672966,0.226456615457982,"NDUFAF5",TRUE
"219352_at",11,"55008",221,0.818181818181818,0.4,0.691673940085793,0.22636601675535,"HERC6",TRUE
"216956_s_at",11,"3674",834,0.909090909090909,1,0.248786638837355,0.226169671670323,"ITGA2B",FALSE
"210234_at",11,"2914",771,0.818181818181818,1,0.276354166302088,0.226107954247163,"GRM4",TRUE
"214889_at",11,"25854",771,0.818181818181818,1,0.276354166302088,0.226107954247163,"FAM149A",TRUE
"221356_x_at",11,"22953",771,0.818181818181818,1,0.276354166302088,0.226107954247163,"P2RX2",TRUE
"203771_s_at",11,"644",891.5,1,1,0.226033309077477,0.226033309077477,"BLVRA",FALSE
"214717_at",11,"150967",476,1,0.5,0.452035220858757,0.226017610429378,"PKI55",TRUE
"204450_x_at",11,"335",419,0.454545454545455,1,0.497123931312752,0.225965423323978,"APOA1",FALSE
"221956_at",11,"4034",835,0.909090909090909,1,0.248371994439293,0.225792722217539,"LRCH4",FALSE
"203489_at",11,"10572",477,1,0.5,0.451281828823992,0.225640914411996,"SIVA1",FALSE
"206683_at",11,"7718",420,0.454545454545455,1,0.496295391427231,0.225588814285105,"ZNF165",TRUE
"209297_at",11,"6453",420,0.909090909090909,0.5,0.496295391427231,0.225588814285105,"ITSN1",FALSE
"210962_s_at",11,"10142",420,0.909090909090909,0.5,0.496295391427231,0.225588814285105,"AKAP9",TRUE
"208368_s_at",11,"675",836,0.909090909090909,1,0.247958041115227,0.225416401013843,"BRCA2",FALSE
"210291_s_at",11,"7727",773,0.818181818181818,1,0.27543375339821,0.22535488914399,"ZNF174",FALSE
"217212_s_at",11,"3581",773,0.818181818181818,1,0.27543375339821,0.22535488914399,"IL9R",FALSE
"208938_at",11,"5546",478,1,0.5,0.450529692442619,0.22526484622131,"PRCC",TRUE
"218877_s_at",11,"60487",478,1,0.5,0.450529692442619,0.22526484622131,"TRMT11",TRUE
"210039_s_at",11,"5588",836.5,0.909090909090909,1,0.247751323245934,0.225228475678121,"PRKCQ",FALSE
"209546_s_at",11,"8542",396.5,0.545454545454545,0.8,0.516136176472144,0.225223058824208,"APOL1",TRUE
"219650_at",11,"54821",421,0.909090909090909,0.5,0.495468232441519,0.225212832927963,"ERCC6L",TRUE
"203196_at",11,"10257",358,0.818181818181818,0.5,0.550370031708416,0.225151376607988,"ABCC4",TRUE
"217589_at",11,"142684",115,0.272727272727273,1,0.825450016697283,0.225122731826532,"RAB40A",TRUE
"200691_s_at",11,"3313",774,0.818181818181818,1,0.274974697142546,0.224979297662083,"HSPA9",FALSE
"218056_at",11,"51283",774,0.818181818181818,1,0.274974697142546,0.224979297662083,"BFAR",TRUE
"220584_at",11,"80164",208,0.636363636363636,0.5,0.706836515356161,0.224902527613324,"FLJ22184",TRUE
"220525_s_at",11,"550",236,1,0.333333333333333,0.674582380076181,0.224860793358727,"AUP1",TRUE
"209635_at",11,"1174",359,0.818181818181818,0.5,0.549452748322235,0.224776124313642,"AP1S1",TRUE
"213118_at",11,"23074",359,0.818181818181818,0.5,0.549452748322235,0.224776124313642,"UHRF1BP1L",TRUE
"38707_r_at",16,"1874",550,0.5625,1,0.399543990724604,0.224743494782589,"E2F4",FALSE
"211611_s_at",11,"1388",895,1,1,0.224717526085133,0.224717526085133,"ATF6B",FALSE
"221028_s_at",11,"81577",381,0.636363636363636,0.666666666666667,0.529654826496838,0.224702047604719,"GFOD2",TRUE
"219603_s_at",11,"7769",267,0.818181818181818,0.428571428571429,0.64058641681098,0.224621211089564,"ZNF226",TRUE
"221063_x_at",11,"63891",532,0.545454545454545,1,0.411722221133673,0.224575756982003,"RNF123",TRUE
"215486_at",11,"221823",289,0.363636363636364,1,0.617504759942103,0.224547185433492,"PRPS1L1",TRUE
"214686_at",11,"10781",480,1,0.5,0.449029178272511,0.224514589136256,"ZNF266",TRUE
"216438_s_at",11,"7114",423,0.454545454545455,1,0.493818047967359,0.224462749076072,"TMSB4X",TRUE
"212609_s_at",11,"10000",180,0.909090909090909,0.333333333333333,0.740632833286304,0.224434191904941,"AKT3",TRUE
"210419_at",11,"8538",705,0.727272727272727,1,0.308516406356803,0.224375568259493,"BARX2",TRUE
"218373_at",11,"64400",776,0.818181818181818,1,0.274058878637341,0.22422999161237,"AKTIP",TRUE
"206897_at",11,"8712",290,0.363636363636364,1,0.6164755853422,0.224172940124436,"PAGE1",TRUE
"200884_at",11,"1152",424,0.454545454545455,1,0.492995017887414,0.224088644494279,"CKB",TRUE
"208660_at",11,"1431",424,0.909090909090909,0.5,0.492995017887414,0.224088644494279,"CS",TRUE
"202847_at",11,"5106",361,0.818181818181818,0.5,0.547622765418795,0.224027494944053,"PCK2",TRUE
"204856_at",11,"10331",897,1,1,0.2239690918802,0.2239690918802,"B3GNT3",TRUE
"50400_at",16,"196743",200,0.625,0.5,0.716332080373106,0.223853775116595,"PAOX",FALSE
"220239_at",11,"55975",228,0.818181818181818,0.4,0.683644646541109,0.223738247958908,"KLHL7",TRUE
"203633_at",11,"1374",425,0.909090909090909,0.5,0.492173359524268,0.223715163420122,"CPT1A",FALSE
"205875_s_at",11,"11277",425,0.909090909090909,0.5,0.492173359524268,0.223715163420122,"TREX1",FALSE
"207554_x_at",11,"6915",425,0.454545454545455,1,0.492173359524268,0.223715163420122,"TBXA2R",FALSE
"209625_at",11,"5283",707,0.727272727272727,1,0.307488875325632,0.223628272964096,"PIGH",TRUE
"202817_s_at",11,"6760",841,0.909090909090909,1,0.245898600359322,0.223544182144838,"SS18",TRUE
"213263_s_at",11,"5094",841,0.909090909090909,1,0.245898600359322,0.223544182144838,"PCBP2",FALSE
"220631_at",11,"64172",841,0.909090909090909,1,0.245898600359322,0.223544182144838,"OSGEPL1",TRUE
"221484_at",11,"9334",841,0.909090909090909,1,0.245898600359322,0.223544182144838,"B4GALT5",FALSE
"212230_at",11,"8613",483,1,0.5,0.446787772212129,0.223393886106065,"PPAP2B",TRUE
"209464_at",11,"9212",535.5,0.545454545454545,1,0.409325507576948,0.223268458678335,"AURKB",TRUE
"209114_at",11,"10103",708,0.727272727272727,1,0.306976393866756,0.223255559175822,"TSPAN1",TRUE
"211237_s_at",11,"2264",708,0.727272727272727,1,0.306976393866756,0.223255559175822,"FGFR4",FALSE
"204545_at",11,"5190",628,0.636363636363636,1,0.350799705063746,0.223236175949656,"PEX6",TRUE
"205855_at",11,"10168",212.5,0.636363636363636,0.5,0.701550682078115,0.223220671570309,"ZNF197",TRUE
"203287_at",11,"3898",779,0.818181818181818,1,0.272690866799351,0.223110709199469,"LAD1",TRUE
"203680_at",11,"5577",779,0.818181818181818,1,0.272690866799351,0.223110709199469,"PRKAR2B",TRUE
"209436_at",11,"10418",779,0.818181818181818,1,0.272690866799351,0.223110709199469,"SPON1",FALSE
"219843_at",11,"3652",427,0.909090909090909,0.5,0.490534148807408,0.222970067639731,"IPP",TRUE
"214563_at",11,"5098",184,0.909090909090909,0.333333333333333,0.735707611235242,0.222941700374316,"PCDHGC3",TRUE
"210441_at",11,"8556",121,0.818181818181818,0.333333333333333,0.817229833945924,0.222880863803434,"CDC14A",TRUE
"210372_s_at",11,"7164",843,0.909090909090909,1,0.245079621409792,0.222799655827083,"TPD52L1",FALSE
"201069_at",11,"4313",709.5,0.727272727272727,1,0.306209272738045,0.222697652900397,"MMP2",TRUE
"210343_s_at",11,"9356",231,0.818181818181818,0.4,0.680232117182103,0.222621420168688,"SLC22A6",TRUE
"209246_at",11,"10061",294.5,0.727272727272727,0.5,0.61186548513754,0.222496540050014,"ABCF2",FALSE
"206277_at",11,"5029",901,1,1,0.222479693273349,0.222479693273349,"P2RY2",TRUE
"209725_at",11,"27340",844,0.909090909090909,1,0.244671155374109,0.222428323067372,"UTP20",TRUE
