"probeset","nProbes","EntrezID","process","specificity","coverage","robust","overall","symbol","best"
"314_at",16,"9488",419,0.5625,1,0.497123931312752,0.279632211363423,"PIGB",TRUE
"41053_at",16,"57827",419,0.5625,1,0.497123931312752,0.279632211363423,"C6orf47",TRUE
"37309_at",16,"387",176,0.375,1,0.745591027420136,0.279596635282551,"RHOA",TRUE
"31978_at",16,"3834",348.5,0.5,1,0.559160962754848,0.279580481377424,"KIF25",TRUE
"37127_at",16,"22861",348.5,0.625,0.8,0.559160962754848,0.279580481377424,"NLRP1",TRUE
"31694_at",16,"6248",539.5,0.6875,1,0.406603485374617,0.279539896195049,"RSC1A1",FALSE
"32034_at",16,"7764",539.5,0.6875,1,0.406603485374617,0.279539896195049,"ZNF217",TRUE
"31402_at",16,"57824",269,0.4375,1,0.638452908161657,0.279323147320725,"HMHB1",TRUE
"1548_s_at",16,"3586",540,0.6875,1,0.406264507837265,0.27930684913812,"IL10",TRUE
"33798_at",16,"23293",286,0.5625,0.8,0.620602604147634,0.279271171866435,"SMG6",TRUE
"39030_at",16,"10567",483,0.625,1,0.446787772212129,0.279242357632581,"RABAC1",TRUE
"34250_at",16,"440073",177,0.75,0.5,0.744348375707769,0.279130640890413,"IQSEC3",TRUE
"41099_at",16,"3980",177,0.75,0.5,0.744348375707769,0.279130640890413,"LIG3",TRUE
"33135_at",16,"6573",311,0.625,0.75,0.595254783030577,0.279025679545583,"SLC19A1",TRUE
"35013_at",16,"3929",420.5,0.5625,1,0.495881639465832,0.278933422199531,"LBP",TRUE
"38356_at",16,"10468",641,0.8125,1,0.343274588834894,0.278910603428351,"FST",TRUE
"863_g_at",16,"5268",270,0.4375,1,0.637388819981387,0.278857608741857,"SERPINB5",TRUE
"38441_s_at",16,"4179",205.5,0.6875,0.571428571428571,0.709790279054963,0.278846181057307,"CD46",TRUE
"33992_at",16,"213",541,0.6875,1,0.405587400324203,0.27884133772289,"ALB",FALSE
"41054_at",16,"23149",484,0.625,1,0.446043125925109,0.278776953703193,"FCHO1",TRUE
"31436_s_at",16,"2100",641.5,0.8125,1,0.342988407385535,0.278678081000747,"ESR2",TRUE
"33008_at",16,"26648",178,0.375,1,0.74310779508159,0.278665423155596,"OR7E24",TRUE
"38715_at",16,"2994",350.5,0.5,1,0.557298646103895,0.278649323051947,"GYPB",TRUE
"35901_at",16,"9271",312,0.9375,0.5,0.594262691725526,0.27856063674634,"PIWIL1",TRUE
"37893_at",16,"5771",312,0.625,0.75,0.594262691725526,0.27856063674634,"PTPN2",TRUE
"1811_at",16,"5794",351,0.5,1,0.556834036897577,0.278417018448788,"PTPRH",TRUE
"38426_at",16,"6882",767,1,1,0.278204229578569,0.278204229578569,"TAF11",TRUE
"35479_at",16,"10863",351.5,1,0.5,0.556369815027055,0.278184907513527,"ADAM28",TRUE
"41608_at",16,"1393",351.5,0.5,1,0.556369815027055,0.278184907513527,"CRHBP",TRUE
"38911_at",16,"4928",127,0.6875,0.5,0.80909151127464,0.278125207000657,"NUP98",FALSE
"34172_s_at",16,"8227",728.5,0.9375,1,0.29665673059605,0.278115684933797,"AKAP17A",FALSE
"40577_at",16,"158427",485.5,0.625,1,0.444928482867696,0.27808030179231,"TSTD2",TRUE
"41116_at",16,"115939",179.5,0.375,1,0.741250799879659,0.277969049954872,"TSR3",TRUE
"37611_at",16,"4982",486,0.625,1,0.444557554514041,0.277848471571276,"TNFRSF11B",TRUE
"39184_at",16,"6923",423,0.5625,1,0.493818047967359,0.27777265198164,"TCEB2",TRUE
"37549_g_at",16,"27241",643.5,0.8125,1,0.341846065439826,0.277749928169859,"BBS9",FALSE
"34446_at",16,"9910",180,0.625,0.6,0.740632833286304,0.277737312482364,"RABGAP1L",TRUE
"35212_at",16,"11236",688,0.875,1,0.317390219663382,0.27771644220546,"RNF139",TRUE
"35134_at",16,"419",423.5,0.5625,1,0.49340636131975,0.27754107824236,"ART3",TRUE
"35966_at",16,"25797",596,0.75,1,0.370033390798108,0.277525043098581,"QPCT",TRUE
"35741_at",16,"8396",180.5,0.75,0.5,0.74001538187986,0.277505768204948,"PIP4K2B",TRUE
"1737_s_at",16,"3487",353,0.5,1,0.554979470202465,0.277489735101233,"IGFBP4",FALSE
"32590_at",16,"4691",353,0.5,1,0.554979470202465,0.277489735101233,"NCL",TRUE
"41659_at",16,"6830",273,0.4375,1,0.634207184504106,0.277465643220546,"SUPT6H",TRUE
"38778_at",16,"54726",71.5,0.9375,0.333333333333333,0.887571601890995,0.277366125590936,"OTUD4",TRUE
"37619_at",16,"23173",424,0.5625,1,0.492995017887414,0.27730969756167,"METAP1",TRUE
"37650_at",16,"23608",181,0.75,0.5,0.739398445230827,0.27727441696156,"MKRN1",TRUE
"39687_at",16,"25814",689,0.875,1,0.316861235963943,0.27725358146845,"ATXN10",TRUE
"39025_at",16,"54543",544.5,0.6875,1,0.403226398729202,0.277218149126326,"TOMM7",TRUE
"39040_at",16,"51465",645,0.8125,1,0.340991806464853,0.277055842752693,"UBE2J1",TRUE
"39217_at",16,"5923",545,0.6875,1,0.402890236604299,0.276987037665455,"RASGRF1",TRUE
"32913_i_at",15,"58509",684,0.866666666666667,1,0.319515000330056,0.276913000286049,"CACTIN",FALSE
"32955_at",16,"51499",645.5,0.8125,1,0.34070752812743,0.276824866603537,"TRIAP1",TRUE
"38443_at",16,"5781",230,0.8125,0.5,0.681367730065546,0.276805640339128,"PTPN11",TRUE
"1070_at",16,"2959",690,0.875,1,0.316333133904003,0.276791492166003,"GTF2B",FALSE
"33602_at",16,"8698",488.5,0.625,1,0.442707546130861,0.276692216331788,"S1PR4",TRUE
"37480_at",16,"7066",239.5,0.6875,0.6,0.670655507411876,0.276645396807399,"THPO",TRUE
"1891_at",16,"1326",275,0.4375,1,0.632094922242382,0.276541528481042,"MAP3K8",TRUE
"1166_at",16,"5708",489,0.625,1,0.442338469329622,0.276461543331014,"PSMD2",TRUE
"37084_at",16,"57151",489.5,0.625,1,0.441969700220643,0.276231062637902,"LYZL6",TRUE
"38767_at",16,"10252",489.5,0.625,1,0.441969700220643,0.276231062637902,"SPRY1",TRUE
"32279_at",16,"2572",276,0.875,0.5,0.631041430705312,0.276080625933574,"GAD2",TRUE
"39173_at",16,"2091",276,0.4375,1,0.631041430705312,0.276080625933574,"FBL",FALSE
"39393_r_at",16,"350",276,0.4375,1,0.631041430705312,0.276080625933574,"APOH",TRUE
"36423_at",16,"26471",490,0.625,1,0.441601238547406,0.276000774092129,"NUPR1",FALSE
"34314_at",16,"6240",427,0.5625,1,0.490534148807408,0.275925458704167,"RRM1",TRUE
"37113_at",16,"9392",427,0.5625,1,0.490534148807408,0.275925458704167,"TGFBRAP1",TRUE
"40118_at",16,"7551",277,0.875,0.5,0.62998969498747,0.275620491557018,"ZNF3",TRUE
"36443_at",16,"1770",357.5,0.5,1,0.550829247501038,0.275414623750519,"DNAH9",FALSE
"40767_at",16,"7035",357.5,1,0.5,0.550829247501038,0.275414623750519,"TFPI",TRUE
"38029_at",16,"6520",447,0.8125,0.714285714285714,0.474439332847437,0.275344255670388,"SLC3A2",TRUE
"38601_at",16,"7439",601,0.75,1,0.366960040796519,0.275220030597389,"BEST1",TRUE
"634_at",16,"5652",429,0.5625,1,0.488900397572908,0.275006473634761,"PRSS8",TRUE
"31659_at",16,"26103",358.5,0.5,1,0.549911198755203,0.274955599377602,"LRIT1",TRUE
"37790_at",16,"27287",358.5,0.5,1,0.549911198755203,0.274955599377602,"VENTX",TRUE
"37492_at",16,"79789",492.5,0.625,1,0.439763532754219,0.274852207971387,"CLMN",TRUE
"41514_s_at",16,"65005",650,0.8125,1,0.338159664298764,0.274754727242746,"MRPL9",TRUE
"35225_at",16,"7629",359,0.5,1,0.549452748322235,0.274726374161118,"ZNF76",TRUE
"31732_at",16,"6019",279,0.4375,1,0.627891479308886,0.274702522197638,"RLN2",TRUE
"38642_at",16,"214",235,0.8125,0.5,0.6757085610112,0.2745066029108,"ALCAM",TRUE
"36943_r_at",16,"5325",279.5,0.4375,1,0.627368018209716,0.274473507966751,"PLAGL1",TRUE
"1538_s_at",16,"3558",550.5,0.6875,1,0.399210898552718,0.274457492754994,"IL2",FALSE
"820_at",16,"4258",550.5,0.6875,1,0.399210898552718,0.274457492754994,"MGST2",TRUE
"37450_r_at",16,"2778",603,0.75,1,0.365737859993977,0.274303394995483,"GNAS",FALSE
"38445_at",16,"9138",187.5,0.375,1,0.731424916944955,0.274284343854358,"ARHGEF1",TRUE
"38977_at",16,"8565",360,0.5,1,0.548536993741698,0.274268496870849,"YARS",TRUE
"41860_at",16,"93081",494.5,0.625,1,0.438298875877073,0.273936797423171,"TEX30",TRUE
"38836_at",16,"23467",236.5,0.8125,0.5,0.674019993667396,0.27382062242738,"NPTXR",TRUE
"37555_at",16,"5822",361.5,0.5,1,0.547166222808865,0.273583111404432,"PWP2",TRUE
"36439_at",16,"9706",282,0.875,0.5,0.624757251434431,0.273331297502564,"ULK2",TRUE
"34770_at",16,"1326",433,0.5625,1,0.485649200879109,0.273177675494499,"MAP3K8",FALSE
"39041_at",16,"1737",653.5,0.8125,1,0.336191172412339,0.273155327585025,"DLAT",TRUE
"37633_s_at",16,"5047",362.5,0.5,1,0.546254279104183,0.273127139552092,"PAEP",TRUE
"39301_at",16,"825",410.5,0.8125,0.666666666666667,0.504222600965068,0.273120575522745,"CAPN3",TRUE
"37366_at",16,"10611",299.5,0.75,0.6,0.606783574054695,0.273052608324613,"PDLIM5",TRUE
"34857_at",16,"79572",363,0.5,1,0.545798877375081,0.27289943868754,"ATP13A3",TRUE
"34858_at",16,"23510",283,0.4375,1,0.623715989348707,0.272875745340059,"KCTD2",TRUE
"37016_at",16,"1892",283,0.4375,1,0.623715989348707,0.272875745340059,"ECHS1",TRUE
"419_at",16,"4288",283,0.4375,1,0.623715989348707,0.272875745340059,"MKI67",TRUE
"469_at",16,"1949",434,0.5625,1,0.484839785544311,0.272722379368675,"EFNB3",TRUE
"38779_r_at",16,"3068",554.5,0.6875,1,0.396556138687628,0.272632345347744,"HDGF",FALSE
"39682_at",16,"6338",364,0.5,1,0.544889212579456,0.272444606289728,"SCNN1B",TRUE
"36653_g_at",16,"7390",555,0.6875,1,0.396225537430754,0.272405056983644,"UROS",FALSE
"954_s_at",16,"5499",435,0.5625,1,0.48403171923507,0.272267842069727,"PPP1CA",FALSE
"39062_at",16,"5476",192,0.375,1,0.725955207779701,0.272233202917388,"CTSA",TRUE
"39185_at",16,"56270",498.5,0.625,1,0.435384180239227,0.272115112649517,"WDR45L",TRUE
"37381_g_at",16,"2959",556,0.6875,1,0.395565161535036,0.271951048555337,"GTF2B",FALSE
"1730_s_at",16,"2249",499,0.625,1,0.435021208787854,0.271888255492409,"FGF4",TRUE
"38569_at",16,"4899",656.5,0.8125,1,0.33451301658694,0.271791825976889,"NRF1",TRUE
"32723_at",16,"1477",556.5,0.6875,1,0.395235386436832,0.271724328175322,"CSTF1",TRUE
"559_s_at",16,"3195",556.5,0.6875,1,0.395235386436832,0.271724328175322,"TLX1",TRUE
"37550_at",16,"2157",436.5,0.5625,1,0.482822144276833,0.271587456155719,"F8",TRUE
"36405_s_at",16,"2740",701.5,0.875,1,0.310322854867586,0.271532498009137,"GLP1R",FALSE
"34408_at",16,"6253",113.5,0.4375,0.75,0.827517949333159,0.271529327124943,"RTN2",TRUE
"41582_at",16,"10677",557,0.6875,1,0.394905886265811,0.271497796807745,"AVIL",TRUE
"1939_at",16,"7157",500,0.625,1,0.434296173439875,0.271435108399922,"TP53",TRUE
"31406_at",16,"9248",437,0.5625,1,0.482419624703507,0.271361038895722,"GPR50",TRUE
"39681_at",16,"7704",286.5,0.4375,1,0.620085219644069,0.27128728359428,"ZBTB16",TRUE
"749_at",16,"790",286.5,0.4375,1,0.620085219644069,0.27128728359428,"CAD",TRUE
"32050_r_at",16,"6924",195,0.375,1,0.72233147800663,0.270874304252486,"TCEB3",TRUE
"32962_at",16,"1491",703,0.875,1,0.309547371073239,0.270853949689084,"CTH",TRUE
"39354_at",16,"9588",438.5,0.5625,1,0.481214078301867,0.2706829190448,"PRDX6",TRUE
"40639_at",16,"9997",368,0.5,1,0.541265689229466,0.270632844614733,"SCO2",TRUE
"1794_at",16,"896",559,0.6875,1,0.393590630272387,0.270593558312266,"CCND3",FALSE
"31704_at",16,"1775",502,0.625,1,0.432849725906668,0.270531078691667,"DNASE1L2",TRUE
"32193_at",16,"10154",86.5,0.3125,1,0.865639326555212,0.270512289548504,"PLXNC1",TRUE
"39114_at",16,"11067",196,0.375,1,0.721127592209952,0.270422847078732,"C10orf10",TRUE
"41185_f_at",16,"6613",288.5,0.4375,1,0.618019991370866,0.270383746224754,"SUMO2",TRUE
"37188_at",16,"5106",330,0.9375,0.5,0.576685141591311,0.270321160120927,"PCK2",TRUE
"32775_r_at",16,"5359",612,0.75,1,0.360288224003663,0.270216168002748,"PLSCR1",TRUE
"38736_at",16,"9948",369,0.5,1,0.540363579747416,0.270181789873708,"WDR1",TRUE
"1590_s_at",16,"3265",704.5,0.875,1,0.308773825180358,0.270177097032814,"HRAS",FALSE
"41222_at",16,"6778",289,0.4375,1,0.617504759942103,0.27015833247467,"STAT6",TRUE
"38583_at",16,"8707",613,0.75,1,0.359687743630324,0.269765807722743,"B3GALT2",TRUE
"36881_at",16,"2109",197.5,0.375,1,0.719325524612793,0.269747071729797,"ETFB",TRUE
"39971_at",16,"4066",370,0.5,1,0.539462973781171,0.269731486890585,"LYL1",TRUE
"41308_at",16,"1487",561,0.6875,1,0.392279754812119,0.269692331433332,"CTBP1",FALSE
"40186_at",16,"1852",198,0.375,1,0.718725836701453,0.269522188763045,"DUSP9",TRUE
"35804_at",16,"9070",561.5,0.6875,1,0.391952718694568,0.269467494102516,"ASH2L",TRUE
"1674_at",16,"7525",614,0.75,1,0.359088264057607,0.269316198043205,"YES1",TRUE
"32048_at",16,"100506963",371,0.5,1,0.538563868824869,0.269281934412434,"LOC100506963",TRUE
"35333_r_at",16,"90865",291,0.4375,1,0.615448126033296,0.269258555139567,"IL33",TRUE
"34620_at",16,"5079",505,0.625,1,0.43068908235425,0.269180676471406,"PAX5",TRUE
"1520_s_at",16,"3553",442,0.5625,1,0.478412839393805,0.269107222159015,"IL1B",FALSE
"33424_at",16,"6184",442,0.5625,1,0.478412839393805,0.269107222159015,"RPN1",TRUE
"893_at",16,"27338",562.5,0.6875,1,0.391299464163411,0.269018381612345,"UBE2S",FALSE
"36952_at",16,"3030",505.5,0.625,1,0.43033002511605,0.268956265697531,"HADHA",TRUE
"32808_at",16,"3688",292,0.875,0.5,0.614422379156574,0.268809790881001,"ITGB1",TRUE
"32148_at",16,"10160",372.5,1,0.5,0.537218020312769,0.268609010156384,"FARP1",TRUE
"36867_at",16,"23114",228,0.6875,0.571428571428571,0.683644646541109,0.268574682569721,"NFASC",TRUE
"1845_at",16,"6416",507,0.625,1,0.429254648438298,0.268284155273936,"MAP2K4",FALSE
"32232_at",16,"4711",373.5,0.5,1,0.536322656945581,0.26816132847279,"NDUFB5",TRUE
"39238_at",16,"24142",294,0.4375,1,0.612376011288216,0.267914504938595,"NAT6",TRUE
"218_at",16,"3550",508,0.625,1,0.428539224024234,0.267837015015146,"IK",FALSE
"37068_at",16,"7941",445,0.5625,1,0.476024759755623,0.267763927362538,"PLA2G7",TRUE
"37270_at",16,"482",445,0.5625,1,0.476024759755623,0.267763927362538,"ATP1B2",TRUE
"35830_at",16,"23214",202,0.375,1,0.713946296583196,0.267729861218699,"XPO6",TRUE
"37311_at",16,"6888",374.5,0.5,1,0.535428785850671,0.267714392925336,"TALDO1",TRUE
"38018_g_at",16,"973",508.5,0.625,1,0.428181959081744,0.26761372442609,"CD79A",FALSE
"38187_at",16,"9",790.5,1,1,0.26750978386972,0.26750978386972,"NAT1",TRUE
"33221_at",16,"22976",375,0.5,1,0.534982409127934,0.267491204563967,"PAXIP1",TRUE
"34514_at",16,"7253",132,0.5,0.666666666666667,0.802371519351484,0.267457173117161,"TSHR",TRUE
"2019_s_at",16,"3695",375.5,0.5,1,0.53453640454092,0.26726820227046,"ITGB7",TRUE
"40992_s_at",16,"8819",375.5,0.5,1,0.53453640454092,0.26726820227046,"SAP30",TRUE
"1860_at",16,"7159",619,0.75,1,0.356105819920521,0.26707936494039,"TP53BP2",FALSE
"802_at",16,"6883",619,0.75,1,0.356105819920521,0.26707936494039,"TAF12",FALSE
"32888_at",16,"4058",667,0.8125,1,0.328705164623301,0.267072946256432,"LTK",FALSE
"38114_at",16,"5885",376,0.5,1,0.534090771779387,0.267045385889694,"RAD21",TRUE
"384_at",16,"5699",376,0.5,1,0.534090771779387,0.267045385889694,"PSMB10",TRUE
"39916_r_at",16,"6209",296,0.4375,1,0.610336458961731,0.267022200795757,"RPS15",TRUE
"626_s_at",16,"3430",567,0.6875,1,0.388373265976954,0.267006620359156,"IFI35",FALSE
"41106_at",16,"3783",94.5,0.3125,1,0.854164572412904,0.266926428879032,"KCNN4",TRUE
"34695_at",16,"6603",252,0.8125,0.5,0.656816637919084,0.266831759154628,"SMARCD2",TRUE
"404_at",16,"3566",376.5,0.625,0.8,0.533645510533352,0.266822755266676,"IL4R",TRUE
"31969_i_at",14,"5470",133.5,1,0.333333333333333,0.800366426589084,0.266788808863028,"PPEF2",TRUE
"41604_at",16,"157567",395.5,0.6875,0.75,0.516997839538041,0.266577011011802,"ANKRD46",TRUE
"38415_at",16,"8073",486.5,1,0.6,0.44418693539625,0.26651216123775,"PTP4A2",TRUE
"39908_at",16,"10629",668.5,0.8125,1,0.327883744208127,0.266405542169103,"TAF6L",FALSE
"34727_at",16,"10768",754.5,0.9375,1,0.284065883810835,0.266311766072657,"AHCYL1",FALSE
"1346_at",16,"4504",378,0.5,1,0.532311952792267,0.266155976396133,"MT3",TRUE
"37725_at",16,"5501",378,1,0.5,0.532311952792267,0.266155976396133,"PPP1CC",TRUE
"38613_at",16,"10467",298,0.4375,1,0.608303699477578,0.26613286852144,"ZNHIT1",TRUE
"31340_at",16,"9313",621.5,0.75,1,0.354623899873357,0.265967924905018,"MMP20",TRUE
"34410_at",16,"4597",298.5,0.4375,1,0.607796568335254,0.265910998646674,"MVD",TRUE
"1587_at",16,"5916",513,0.625,1,0.424979947868114,0.265612467417572,"RARG",TRUE
"38774_at",16,"8417",670.5,0.8125,1,0.326791709182278,0.265518263710601,"STX7",TRUE
"37183_at",16,"2571",255,0.8125,0.5,0.653538025160653,0.265499822721515,"GAD1",TRUE
"34192_at",16,"157680",136.5,1,0.333333333333333,0.79637126047096,0.265457086823653,"VPS13B",TRUE
"35421_at",16,"4012",671,0.8125,1,0.326519269193959,0.265296906220092,"LNPEP",TRUE
"34269_at",16,"26098",380,0.75,0.666666666666667,0.530539058260606,0.265269529130303,"C10orf137",TRUE
"39992_at",16,"5002",300.5,0.4375,1,0.605772268097937,0.265025367292848,"SLC22A18",TRUE
"38842_at",16,"51421",624,0.75,1,0.353148146776868,0.264861110082651,"AMOTL2",TRUE
"40852_at",16,"23424",381,0.5,1,0.529654826496838,0.264827413248419,"TDRD7",TRUE
"2052_g_at",16,"4255",716.5,0.875,1,0.302654643895714,0.26482281340875,"MGMT",TRUE
"34561_at",16,"2206",329,0.6875,0.666666666666667,0.577647888071431,0.264755282032739,"MS4A2",TRUE
"36588_at",16,"23353",318,0.75,0.6,0.58834477079817,0.264755146859177,"SUN1",TRUE
"31594_at",16,"3883",99.5,0.3125,1,0.847070221591428,0.264709444247321,"KRT33A",TRUE
"36284_at",16,"8581",301.5,0.4375,1,0.604762647651107,0.264583658347359,"LY6D",TRUE
"36295_at",16,"7693",572.5,0.6875,1,0.384826502104567,0.26456822019689,"ZNF134",TRUE
"41100_at",16,"22900",311,0.5,0.888888888888889,0.595254783030577,0.264557681346923,"CARD8",TRUE
"39439_at",16,"100505761",515.5,0.625,1,0.423211410907587,0.264507131817242,"LOC100505761",TRUE
"39867_at",16,"7284",673.5,0.8125,1,0.325160472387685,0.264192883814994,"TUFM",TRUE
"1933_g_at",16,"10057",210,0.75,0.5,0.704482357073072,0.264180883902402,"ABCC5",TRUE
"33107_at",16,"4591",258,0.8125,0.5,0.65027577815942,0.264174534877265,"TRIM37",TRUE
"39735_at",16,"4817",453.5,0.75,0.75,0.469323071831757,0.263994227905363,"NIT1",TRUE
"1729_at",16,"8717",303,0.875,0.5,0.603251371168169,0.263922474886074,"TRADD",TRUE
"38062_at",16,"9771",303,0.4375,1,0.603251371168169,0.263922474886074,"RAPGEF5",TRUE
"41780_at",16,"8500",331,0.6875,0.666666666666667,0.575723999688659,0.263873499857302,"PPFIA1",TRUE
"1786_at",16,"10461",454,0.5625,1,0.468931806176556,0.263774140974313,"MERTK",TRUE
"41251_at",16,"9326",303.5,0.875,0.5,0.60274845205518,0.263702447774141,"ZNHIT3",TRUE
"34689_at",16,"11277",159,0.6875,0.5,0.767036355590901,0.263668747234372,"TREX1",TRUE
"35132_at",16,"4542",675.5,0.8125,1,0.324077507369927,0.263312974738066,"MYO1F",TRUE
"36565_at",16,"7737",212,0.375,1,0.702136039444931,0.263301014791849,"RNF113A",TRUE
"34038_at",16,"6540",384.5,0.75,0.666666666666667,0.526571604756815,0.263285802378407,"SLC6A13",TRUE
"41691_at",16,"26043",575.5,0.6875,1,0.382905574699957,0.263247582606221,"UBXN7",TRUE
"34791_at",16,"6950",762,0.9375,1,0.280534235231395,0.263000845529433,"TCP1",TRUE
"37251_s_at",16,"2824",346.5,0.625,0.75,0.561029502681835,0.26298257938211,"GPM6B",TRUE
"39797_at",16,"23304",346.5,0.9375,0.5,0.561029502681835,0.26298257938211,"UBR2",TRUE
"451_at",16,"238",519,0.625,1,0.420747816586421,0.262967385366513,"ALK",FALSE
"658_at",16,"7058",519,0.625,1,0.420747816586421,0.262967385366513,"THBS2",FALSE
"36506_at",16,"10142",213,0.75,0.5,0.700965812712523,0.262862179767196,"AKAP9",TRUE
"39432_at",16,"8702",386,0.5,1,0.525255724409471,0.262627862204735,"B4GALT4",TRUE
"40864_at",16,"5879",434,0.8125,0.666666666666667,0.484839785544311,0.262621550503168,"RAC1",TRUE
"34923_at",16,"23096",334,0.6875,0.666666666666667,0.572850174724824,0.262556330082211,"IQSEC2",TRUE
"34260_at",16,"9894",214,0.375,1,0.699797536358002,0.262424076134251,"TELO2",TRUE
"39087_at",16,"5349",238.5,0.625,0.625,0.671775132632931,0.262412161184739,"FXYD3",TRUE
"38516_at",16,"6324",105,0.625,0.5,0.839334472706246,0.262292022720702,"SCN1B",TRUE
"40932_at",16,"84243",214.5,0.375,1,0.699214128556416,0.262205298208656,"ZDHHC18",TRUE
"34777_at",16,"133",307,0.4375,1,0.599239738383234,0.262167385542665,"ADM",TRUE
"35664_at",16,"22915",307,0.4375,1,0.599239738383234,0.262167385542665,"MMRN1",TRUE
"40619_at",16,"27338",521,0.625,1,0.419346492608401,0.262091557880251,"UBE2S",FALSE
"35912_at",16,"4585",324.5,0.75,0.6,0.582000175807388,0.261900079113324,"MUC4",TRUE
"39128_r_at",16,"5524",521.5,0.75,0.833333333333333,0.418996891470008,0.261873057168755,"PPP2R4",TRUE
"38341_at",16,"27067",171,0.8125,0.428571428571429,0.751835473492063,0.261799852376701,"STAU2",TRUE
"40038_at",16,"7982",215.5,0.75,0.5,0.698048771675488,0.261768289378308,"ST7",TRUE
"38235_at",16,"22899",308,0.4375,1,0.598241005485929,0.261730439900094,"ARHGEF15",TRUE
"37638_at",16,"1793",522,0.625,1,0.418647581787387,0.261654738617117,"DOCK1",TRUE
"36516_at",16,"25888",106.5,0.3125,1,0.837237011074238,0.261636565960699,"ZNF473",TRUE
"41817_g_at",16,"29775",459,0.5625,1,0.465037045316869,0.261583337990739,"CARD10",FALSE
"31909_at",16,"643314",388.5,0.5,1,0.523069893837919,0.261534946918959,"KIAA0754",TRUE
"40602_at",16,"200734",459.5,0.5625,1,0.464649352839876,0.26136526097243,"SPRED2",TRUE
"34309_at",16,"1357",523,0.625,1,0.417949835817741,0.261218647386088,"CPA1",TRUE
"911_s_at",16,"805",460,0.5625,1,0.464261983574674,0.261147365760754,"CALM2",FALSE
"36663_at",16,"4878",217,0.375,1,0.696304377082545,0.261114141405954,"NPPA",TRUE
"36621_at",16,"197",309.5,0.4375,1,0.596746026313138,0.261076386511998,"AHSG",TRUE
"39742_at",16,"10010",482,0.875,0.666666666666667,0.447533661648209,0.261061302628122,"TANK",TRUE
"32481_at",16,"90199",524,0.625,1,0.417253252758045,0.260783282973778,"WFDC8",TRUE
"41595_at",16,"23379",390.5,0.5,1,0.521327780497053,0.260663890248527,"KIAA0947",TRUE
"37515_at",16,"10747",166,0.6875,0.5,0.758132217815058,0.260607949873926,"MASP2",TRUE
"38335_at",16,"4968",300,0.6875,0.625,0.606277710211818,0.260509953606641,"OGG1",TRUE
"38782_at",16,"2965",461.5,0.5625,1,0.46310181235639,0.260494769450469,"GTF2H1",TRUE
"38223_at",16,"11138",266.5,0.8125,0.5,0.641120907030635,0.260455368481195,"TBC1D8",TRUE
"31898_at",16,"9695",462.5,0.5625,1,0.462329976002462,0.260060611501385,"EDEM1",TRUE
"31393_r_at",16,"8433",392,0.5,1,0.520025004246523,0.260012502123262,"UTF1",TRUE
"31735_at",16,"80316",312,0.875,0.5,0.594262691725526,0.259989927629918,"PPP1R2P9",TRUE
"34077_at",16,"2833",526,0.625,1,0.415863567618998,0.259914729761874,"CXCR3",TRUE
"40765_at",16,"23042",526,0.625,1,0.415863567618998,0.259914729761874,"PDXDC1",TRUE
"37716_at",16,"4345",220,0.5625,0.666666666666667,0.692828654509976,0.259810745441241,"CD200",TRUE
"35149_at",16,"958",392.5,0.5,1,0.519591469361453,0.259795734680727,"CD40",TRUE
"37187_at",16,"2920",392.5,0.5,1,0.519591469361453,0.259795734680727,"CXCL2",TRUE
"39332_at",16,"347733",392.5,0.5,1,0.519591469361453,0.259795734680727,"TUBB2B",TRUE
"33272_at",16,"6288",312.5,0.4375,1,0.593767266302412,0.259773179007305,"SAA1",TRUE
"33569_at",16,"10462",526.5,0.625,1,0.415516870128454,0.259698043830283,"CLEC10A",TRUE
"36076_g_at",16,"11020",111,0.625,0.5,0.830976022629805,0.259680007071814,"IFT27",TRUE
"37995_s_at",16,"2332",636,0.75,1,0.346149569325552,0.259612176994164,"FMR1",FALSE
"32342_at",16,"1585",313,0.4375,1,0.593272253905983,0.259556611083868,"CYP11B2",TRUE
"32288_r_at",16,"3823",112,0.625,0.5,0.829591062592088,0.259247207060028,"KLRC3",TRUE
"38594_i_at",14,"283638",544.5,0.642857142857143,1,0.403226398729202,0.25921697061163,"KIAA0284",FALSE
"31886_at",16,"4907",464.5,0.5625,1,0.460790160332387,0.259194465186968,"NT5E",TRUE
"34289_f_at",16,"9862",465,0.5625,1,0.460406008402057,0.258978379726157,"MED24",TRUE
"38835_at",16,"10548",314.5,0.875,0.5,0.591789691434921,0.258907990002778,"TM9SF1",TRUE
"37034_at",16,"8125",585.5,0.6875,1,0.376571466212352,0.258892883020992,"ANP32A",TRUE
"38600_r_at",16,"9140",585.5,0.6875,1,0.376571466212352,0.258892883020992,"ATG12",TRUE
"34584_at",16,"7596",638,0.75,1,0.344996698954381,0.258747524215786,"ZNF45",TRUE
"38571_at",16,"11116",529,0.625,1,0.413787713385339,0.258617320865837,"FGFR1OP",TRUE
"34746_at",16,"124222",315.5,0.4375,1,0.59080337528253,0.258476476686107,"PAQR4",TRUE
"1919_at",16,"7409",639,0.75,1,0.344421704456124,0.258316278342093,"VAV1",FALSE
"32277_at",16,"3738",316,0.4375,1,0.590310833825272,0.258260989798556,"KCNA3",TRUE
"160034_s_at",16,"2176",287.5,0.625,0.666666666666667,0.619051744277996,0.257938226782498,"FANCC",TRUE
